household_id,address
2377,"STAVANGER, Schancheholsveien 5.0"
2378,"STAVANGER, Digranesveien 21.0"
2379,"STAVANGER, Bjergøy Ring 519.0"
2380,"STAVANGER, Marieroparken 3.0"
2381,"SANDNES, Ryfylkeveien 597.0"
2382,"STAVANGER, Vågedalsveien 25.0"
2383,"STAVANGER, Solbjørgveien 4.0"
2384,"SANDNES, Mikkelsbærstien 10.0"
2385,"STAVANGER, Eikebergveien 4.0"
2386,"STAVANGER, Storhaugveien 33.0"
2387,"STAVANGER, Tostenhagen 17.0"
2388,"STAVANGER, Lysefjordgata 66.0"
2389,"STAVANGER, Valheimveien 156.0"
2390,"STAVANGER, Krosshaugveien 39.0"
2391,"STAVANGER, Christian Bjellands gate 6.0"
2392,"STAVANGER, Jernalderveien 55.0"
2393,"STAVANGER, Hagatunet 2.0"
2394,"STAVANGER, Byggstien 36.0"
2395,"STAVANGER, Rektor Natvig-Pedersens vei 5.0"
2396,"SANDNES, Bratteli 48.0"
2397,"SANDNES, Teigen 14.0"
2398,"STAVANGER, Heimdalsveien 7.0"
2399,"STAVANGER, Libakken 16.0"
2400,"SANDNES, Skaarlistien 33.0"
2401,"STAVANGER, Norheimssvingen 1.0"
2402,"SANDNES, Solaveien 37.0"
2403,"STAVANGER, Smiehagen 16.0"
2404,"STAVANGER, Engelsminnegata 21.0"
2405,"STAVANGER, Gauselstubben 6.0"
2406,"SANDNES, Apalstøveien 69.0"
2407,"STAVANGER, Badehusgata 28.0"
2408,"SANDNES, Austråttbakken 38.0"
2409,"STAVANGER, Verven 38.0"
2410,"STAVANGER, Siriskjeret 19.0"
2411,"SANDNES, Rindahagen 50.0"
2412,"STAVANGER, Lassaveien 17.0"
2413,"SANDNES, Holbergs gate 33.0"
2414,"SANDNES, Ryfylkeveien 216.0"
2415,"STAVANGER, Veslelia 12.0"
2416,"STAVANGER, Condeep-veien 11.0"
2417,"SANDNES, Rubinveien 4.0"
2418,"STAVANGER, Nygata 2.0"
2419,"STAVANGER, Stokkabrautene 18.0"
2420,"STAVANGER, Bakkesvingen 28.0"
2421,"STAVANGER, Slettmyra 3.0"
2422,"STAVANGER, Riiser-Larsens gate 1.0"
2423,"SANDNES, Akselhagen 34.0"
2424,"SANDNES, Kvednaholen 2.0"
2425,"STAVANGER, Øvre Stokkavei 58.0"
2426,"STAVANGER, Tellusveien 60.0"
2427,"STAVANGER, Steingata 104.0"
2428,"STAVANGER, Eføysvingen 24.0"
2429,"STAVANGER, Daleveien 30.0"
2430,"SANDNES, Nikkelveien 18.0"
2431,"STAVANGER, Jernalderveien 55.0"
2432,"STAVANGER, Regimentveien 89.0"
2433,"STAVANGER, Jernalderveien 57.0"
2434,"STAVANGER, Grasholmstubben 2.0"
2435,"SANDNES, St. Olavs gate 4.0"
2436,"STAVANGER, Midtre Vågen 25.0"
2437,"SANDNES, Gjesdalveien 34.0"
2438,"STAVANGER, Mostølveien 12.0"
2439,"STAVANGER, Eskelandsgeilen 4.0"
2440,"STAVANGER, Jernalderveien 57.0"
2441,"STAVANGER, Hegreveien 8.0"
2442,"SANDNES, Parkveien 25.0"
2443,"STAVANGER, Rødknapplia 21.0"
2444,"STAVANGER, Søre Ramsvigvei 35.0"
2445,"SANDNES, Grenaderveien 20.0"
2446,"STAVANGER, Rosehagen 14.0"
2447,"STAVANGER, Lervigbrygga 120.0"
2448,"SANDNES, Solaveien 47.0"
2449,"STAVANGER, Sandalsveien 71.0"
2450,"SANDNES, Myklamarka 38.0"
2451,"STAVANGER, Boganeshagen 8.0"
2452,"SANDNES, Maurholen 13.0"
2453,"STAVANGER, Sisikveien 30.0"
2454,"STAVANGER, Sandalsloen 31.0"
2455,"STAVANGER, Nordens gate 4.0"
2456,"STAVANGER, Grønndalsveien 22.0"
2457,"STAVANGER, Øvre Jærgate 1.0"
2458,"STAVANGER, Svend Foyns gate 117.0"
2459,"STAVANGER, Solhøgda 20.0"
2460,"STAVANGER, Fjeldehagen 18.0"
2461,"SANDNES, Asperholen 63.0"
2462,"SANDNES, Blidensol 5.0"
2463,"STAVANGER, Spilderhauggata 25.0"
2464,"STAVANGER, Lervigsveien 19.0"
2465,"STAVANGER, Marie Føreids vei 1.0"
2466,"SANDNES, Vesleveien 5.0"
2467,"STAVANGER, Vilhelm Bjerknes' gate 4.0"
2468,"SANDNES, Gravarverket 32.0"
2469,"STAVANGER, Austtunsletta 89.0"
2470,"STAVANGER, Madlatuå 32.0"
2471,"STAVANGER, Kvernevik Ring 43.0"
2472,"STAVANGER, Brosmekroken 10.0"
2473,"STAVANGER, Solliveien 15.0"
2474,"SANDNES, Vierveien 129.0"
2475,"SANDNES, Skonnertveien 2.0"
2476,"SANDNES, Maudalsgata 13.0"
2477,"SANDNES, Sandnesveien 114.0"
2478,"SANDNES, Midtbergveien 1.0"
2479,"STAVANGER, Tennisveien 15.0"
2480,"STAVANGER, Sjernarøyvegen 154.0"
2481,"STAVANGER, Berings gate 3.0"
2482,"SANDNES, Tårnfalkveien 2.0"
2483,"STAVANGER, Nådlandsberget 31.0"
2484,"SANDNES, Kleivadalveien 188.0"
2485,"STAVANGER, Stasjonsveien 7.0"
2486,"SANDNES, Draugveien 19.0"
2487,"SANDNES, Øykhagen 13.0"
2488,"SANDNES, Kjeldehagen 1.0"
2489,"STAVANGER, Lalla Carlsens gate 9.0"
2490,"STAVANGER, Køhlers vei 13.0"
2491,"SANDNES, Erling Skjalgsons gate 2.0"
2492,"SANDNES, Østre Helleveien 11.0"
2493,"SANDNES, Øygardsbakken 3.0"
2494,"SANDNES, Moldberget 33.0"
2495,"STAVANGER, Revheimsveien 175.0"
2496,"STAVANGER, Hilmands gate 6.0"
2497,"SANDNES, Jærveien 134.0"
2498,"SANDNES, Jærveien 3.0"
2499,"SANDNES, Dagrosveien 19.0"
2500,"STAVANGER, Nordhagen 16.0"
2501,"SANDNES, Timoteiveien 5.0"
2502,"SANDNES, Riskatunveien 2.0"
2503,"STAVANGER, Søreveien 46.0"
2504,"SANDNES, Skogvokterveien 1.0"
2505,"STAVANGER, Båsen 30.0"
2506,"STAVANGER, Langflåtveien 28.0"
2507,"STAVANGER, Gustav Vigelands vei 46.0"
2508,"STAVANGER, Østersveien 5.0"
2509,"STAVANGER, Grasholmringen 5.0"
2510,"SANDNES, Tjeldveien 37.0"
2511,"STAVANGER, Dues vei 40.0"
2512,"SANDNES, Bergekrossen 2.0"
2513,"SANDNES, Hoddeland 111.0"
2514,"STAVANGER, Madlaveien 4.0"
2515,"STAVANGER, Johan Thorsens gate 68.0"
2516,"STAVANGER, Vestrikroken 30.0"
2517,"STAVANGER, Elgefaret 53.0"
2518,"SANDNES, Gravarstunet 6.0"
2519,"SANDNES, Stavangerveien 32.0"
2520,"STAVANGER, Taugata 2.0"
2521,"STAVANGER, Verven 12.0"
2522,"STAVANGER, Stareveien 3.0"
2523,"STAVANGER, Dusavikveien 70.0"
2524,"STAVANGER, Tualeitet 14.0"
2525,"SANDNES, Granmeisveien 12.0"
2526,"SANDNES, Leitesvingen 3.0"
2527,"SANDNES, Jærveien 187.0"
2528,"SANDNES, Lundegeilen 42.0"
2529,"SANDNES, Austråttbanen 30.0"
2530,"SANDNES, Vindhagen 36.0"
2531,"STAVANGER, ABCgata 3.0"
2532,"SANDNES, Sørbøgeilen 54.0"
2533,"STAVANGER, Vikevågveien 105.0"
2534,"SANDNES, Blåbærstien 2.0"
2535,"STAVANGER, Jungmannsveien 2.0"
2536,"SANDNES, Gravarverket 60.0"
2537,"SANDNES, Lupinveien 13.0"
2538,"SANDNES, Telthusveien 24.0"
2539,"SANDNES, Bersagelveien 745.0"
2540,"STAVANGER, Heimdalskroken 36.0"
2541,"STAVANGER, Tjuvholmveien 56.0"
2542,"STAVANGER, Hjortestien 35.0"
2543,"SANDNES, Sandvedøygarden 22.0"
2544,"STAVANGER, Mosterøyveien 167.0"
2545,"SANDNES, Sandvedmarka 26.0"
2546,"STAVANGER, Dalsetveien 93.0"
2547,"STAVANGER, Åkragata 5.0"
2548,"STAVANGER, Gauselhagen 8.0"
2549,"SANDNES, Rugdeveien 5.0"
2550,"SANDNES, Langaberget 33.0"
2551,"STAVANGER, Mester Gottfrieds vei 30.0"
2552,"SANDNES, Lutsiveien 516.0"
2553,"STAVANGER, Hetlandsgata 45.0"
2554,"STAVANGER, Tostenhagen 34.0"
2555,"STAVANGER, Professor Hansteens gate 28.0"
2556,"SANDNES, Gravarskroken 3.0"
2557,"SANDNES, Jadarveien 16.0"
2558,"SANDNES, Havnegata 3.0"
2559,"STAVANGER, Boganesgeilen 1.0"
2560,"SANDNES, Roald Amundsens gate 28.0"
2561,"STAVANGER, Engelsminnegata 23.0"
2562,"STAVANGER, Kannikbakken 6.0"
2563,"SANDNES, Lyngholen 60.0"
2564,"STAVANGER, Pedersgata 19.0"
2565,"STAVANGER, Hans Egedes gate 13.0"
2566,"STAVANGER, Revheimstien 9.0"
2567,"STAVANGER, Zetlitzveien 7.0"
2568,"SANDNES, Furenesveien 40.0"
2569,"SANDNES, Hoveveien 7.0"
2570,"STAVANGER, Egelandsveien 28.0"
2571,"STAVANGER, Dalsetveien 43.0"
2572,"STAVANGER, Austbøkroken 15.0"
2573,"STAVANGER, Forusstraen 44.0"
2574,"SANDNES, Uskakalven 105.0"
2575,"STAVANGER, Terje Vigens vei 56.0"
2576,"STAVANGER, Frida Hansens vei 9.0"
2577,"STAVANGER, Korporalstubben 16.0"
2578,"SANDNES, Hagabakka 27.0"
2579,"STAVANGER, Mosvangen 7.0"
2580,"SANDNES, Frafjordgata 3.0"
2581,"SANDNES, Brattebøforen 41.0"
2582,"SANDNES, Varatunveien 12.0"
2583,"STAVANGER, Fylkeslege Ebbells gate 3.0"
2584,"STAVANGER, Håvasteinhagane 33.0"
2585,"STAVANGER, Glassbegerveien 28.0"
2586,"SANDNES, Gangeren 61.0"
2587,"STAVANGER, Erika Nissens vei 3.0"
2588,"STAVANGER, Midtgårdveien 30.0"
2589,"STAVANGER, Erling Skjalgssons allé 6.0"
2590,"STAVANGER, Prinsens gate 17.0"
2591,"STAVANGER, Gauselbakken 107.0"
2592,"STAVANGER, Professor Hansteens gate 23.0"
2593,"STAVANGER, Cecilie Tvedts gate 10.0"
2594,"SANDNES, Tingbrekk 4.0"
2595,"SANDNES, Langgata 18.0"
2596,"STAVANGER, Eskelandshagen 11.0"
2597,"SANDNES, Asperholen 43.0"
2598,"STAVANGER, Terje Vigens vei 9.0"
2599,"STAVANGER, Leif Dietrichsons gate 12.0"
2600,"STAVANGER, Forkleiva 5.0"
2601,"STAVANGER, Ingermarka 19.0"
2602,"STAVANGER, Djupadalstunet 9.0"
2603,"STAVANGER, Trysil-Knuts gate 41.0"
2604,"SANDNES, Søredalen 1072.0"
2605,"STAVANGER, Hamarøykroken 32.0"
2606,"STAVANGER, Rebakken 34.0"
2607,"STAVANGER, Ulabrands vei 26.0"
2608,"STAVANGER, Polarveien 7.0"
2609,"STAVANGER, Hillevågsveien 41.0"
2610,"STAVANGER, Hamneveien 23.0"
2611,"STAVANGER, Ellsworths gate 17.0"
2612,"STAVANGER, Rosenli 15.0"
2613,"SANDNES, Spinnargata 8.0"
2614,"SANDNES, Lindeveien 50.0"
2615,"STAVANGER, Sølvspennetunet 36.0"
2616,"SANDNES, Tyrihansveien 19.0"
2617,"STAVANGER, Bruvikbakken 3.0"
2618,"SANDNES, Foren 38.0"
2619,"STAVANGER, Jelsagata 45.0"
2620,"SANDNES, Haukalivegen 21.0"
2621,"STAVANGER, Eikeset 9.0"
2622,"STAVANGER, Olsokhagen 7.0"
2623,"STAVANGER, Leif Dietrichsons gate 12.0"
2624,"SANDNES, Holane 6.0"
2625,"SANDNES, Professor Dahls gate 4.0"
2626,"STAVANGER, Normanns gate 38.0"
2627,"STAVANGER, Ryttersvingene 168.0"
2628,"STAVANGER, Austtunsletta 89.0"
2629,"SANDNES, Lundetunet 2.0"
2630,"STAVANGER, Gjerdebakken 42.0"
2631,"SANDNES, Ringen 7.0"
2632,"STAVANGER, Gamleveien 2.0"
2633,"SANDNES, Bersagelveien 836.0"
2634,"STAVANGER, Myrveien 3.0"
2635,"STAVANGER, Lauvåsvegen 35.0"
2636,"STAVANGER, Dusaviksvingen 91.0"
2637,"STAVANGER, Lensmann Blix vei 18.0"
2638,"SANDNES, Bispeveien 3.0"
2639,"SANDNES, Gravarskroken 3.0"
2640,"STAVANGER, Gamleveien 55.0"
2641,"STAVANGER, Øvre Strandgate 109.0"
2642,"STAVANGER, Staurkvalveien 7.0"
2643,"STAVANGER, Skøyteveien 4.0"
2644,"SANDNES, Killinglandveien 1.0"
2645,"STAVANGER, Lervigbrygga 128.0"
2646,"SANDNES, Hanaveien 10.0"
2647,"SANDNES, Skippergata 22.0"
2648,"SANDNES, Tunveien 4.0"
2649,"SANDNES, Erling Skjalgsons gate 13.0"
2650,"STAVANGER, Wessels gate 76.0"
2651,"STAVANGER, Tjensvollveien 7.0"
2652,"STAVANGER, Austtunsletta 85.0"
2653,"STAVANGER, Skredbakka 20.0"
2654,"STAVANGER, Tanke Svilands gate 42.0"
2655,"STAVANGER, Austtunlia 10.0"
2656,"STAVANGER, Rektor Berntsens gate 12.0"
2657,"STAVANGER, Jernalderveien 53.0"
2658,"STAVANGER, Solliveien 4.0"
2659,"SANDNES, Kallali 18.0"
2660,"SANDNES, Roald Amundsens gate 28.0"
2661,"STAVANGER, Fredtunveien 10.0"
2662,"STAVANGER, Vølstadveien 87.0"
2663,"STAVANGER, Ospeberget 3.0"
2664,"SANDNES, Sandvikbakken 34.0"
2665,"SANDNES, Steinstemveien 20.0"
2666,"STAVANGER, Othilie Tonnings vei 4.0"
2667,"STAVANGER, Rektor Natvig-Pedersens vei 5.0"
2668,"SANDNES, Ryfylkeveien 221.0"
2669,"SANDNES, Mikkelsbærstien 2.0"
2670,"STAVANGER, Holbergs gate 45.0"
2671,"STAVANGER, Furras gate 35.0"
2672,"SANDNES, Wergelands vei 12.0"
2673,"SANDNES, Riskaveien 125.0"
2674,"STAVANGER, Færingbakken 5.0"
2675,"STAVANGER, Madlalia 6.0"
2676,"STAVANGER, Elias Tastads gate 88.0"
2677,"SANDNES, Næringsveien 12.0"
2678,"STAVANGER, Morgedalsveien 22.0"
2679,"SANDNES, Bersagelveien 421.0"
2680,"SANDNES, Varatunveien 20.0"
2681,"STAVANGER, Kaprifolstubben 9.0"
2682,"SANDNES, Prestheiveien 58.0"
2683,"STAVANGER, Brakastien 6.0"
2684,"STAVANGER, Laberget 50.0"
2685,"STAVANGER, Bernhard Hinnas gate 3.0"
2686,"SANDNES, Kvellurveien 7.0"
2687,"STAVANGER, Jernalderveien 46.0"
2688,"STAVANGER, Orknøygata 24.0"
2689,"SANDNES, Sandvikbakken 42.0"
2690,"STAVANGER, Dusaviksvingen 51.0"
2691,"STAVANGER, Breivikveien 31.0"
2692,"STAVANGER, Hafrsfjordgata 63.0"
2693,"SANDNES, Daleveien 99.0"
2694,"SANDNES, Asperholen 173.0"
2695,"SANDNES, Nygårdshøyden 22.0"
2696,"STAVANGER, Mosterøyveien 402.0"
2697,"STAVANGER, Mjughaug Terrasse 8.0"
2698,"STAVANGER, Hegreveien 9.0"
2699,"STAVANGER, Sørflåtveien 64.0"
2700,"STAVANGER, Bjergsted Terrasse 4.0"
2701,"SANDNES, Høgevollsveien 41.0"
2702,"SANDNES, Hanahagen 3.0"
2703,"STAVANGER, Grytingskroken 4.0"
2704,"SANDNES, Hanalia 8.0"
2705,"SANDNES, Kvernsteinkroken 31.0"
2706,"STAVANGER, Plutoveien 16.0"
2707,"STAVANGER, Fjøløyveien 100.0"
2708,"STAVANGER, Gullfakskroken 7.0"
2709,"SANDNES, Askeveien 7.0"
2710,"STAVANGER, Rennebergstien 19.0"
2711,"SANDNES, Storasundveien 55.0"
2712,"STAVANGER, Professor Hansteens gate 53.0"
2713,"SANDNES, Hansabeen 2.0"
2714,"STAVANGER, Øvre Strandgate 35.0"
2715,"SANDNES, Kjærholen 91.0"
2716,"SANDNES, Telthusveien 18.0"
2717,"STAVANGER, Konvallstien 8.0"
2718,"SANDNES, Kanakkamyrveien 22.0"
2719,"STAVANGER, Olav Kyrres gate 7.0"
2720,"STAVANGER, Austbøveien 10.0"
2721,"STAVANGER, Øvre Strandgate 109.0"
2722,"SANDNES, Kirkegata 8.0"
2723,"SANDNES, Røsslyngveien 4.0"
2724,"STAVANGER, Jens Otterbechs vei 12.0"
2725,"SANDNES, Roald Amundsens gate 28.0"
2726,"SANDNES, Vipeveien 10.0"
2727,"STAVANGER, Dusavikveien 70.0"
2728,"SANDNES, Nedre Rishagen 5.0"
2729,"STAVANGER, Markaholen 4.0"
2730,"SANDNES, Skaratoppen 21.0"
2731,"STAVANGER, Mjughaug Terrasse 2.0"
2732,"STAVANGER, Østre Ring 24.0"
2733,"SANDNES, Uskaveien 91.0"
2734,"STAVANGER, Glassbegerveien 167.0"
2735,"STAVANGER, Agathe Backer Grøndahls vei 3.0"
2736,"SANDNES, Oalsgata 7.0"
2737,"SANDNES, Rossaveien 11.0"
2738,"STAVANGER, Vistegata 16.0"
2739,"STAVANGER, Cleng Peersons vei 7.0"
2740,"SANDNES, Sommerveien 8.0"
2741,"STAVANGER, Dusaviktunet 12.0"
2742,"STAVANGER, Landnotveien 12.0"
2743,"STAVANGER, Nymansveien 88.0"
2744,"STAVANGER, Færøygata 48.0"
2745,"SANDNES, Rindahagen 3.0"
2746,"STAVANGER, Tjodveien 25.0"
2747,"STAVANGER, Skeiehagen 18.0"
2748,"STAVANGER, Bakgata 8.0"
2749,"SANDNES, Karen Grude Kohts plass 3.0"
2750,"STAVANGER, Askeladdveien 10.0"
2751,"SANDNES, Professor Dahls gate 6.0"
2752,"STAVANGER, Haugåsstubben 5.0"
2753,"STAVANGER, Randabergveien 8.0"
2754,"STAVANGER, Per Spelemanns vei 41.0"
2755,"STAVANGER, Ospeberget 13.0"
2756,"STAVANGER, Taugata 12.0"
2757,"STAVANGER, Eikebergveien 6.0"
2758,"STAVANGER, Lassaveien 2.0"
2759,"STAVANGER, Rektor Natvig-Pedersens vei 5.0"
2760,"STAVANGER, Gulaksveien 2.0"
2761,"STAVANGER, Mosvangen 15.0"
2762,"STAVANGER, Godalstunet 13.0"
2763,"SANDNES, Sandskaret 32.0"
2764,"SANDNES, Furenesveien 154.0"
2765,"STAVANGER, Rennesøygata 16.0"
2766,"STAVANGER, Lervigsveien 9.0"
2767,"STAVANGER, Husabøåkeren 65.0"
2768,"STAVANGER, Bruvikveien 32.0"
2769,"STAVANGER, Bjøravåg 12.0"
2770,"STAVANGER, Worsetunet 49.0"
2771,"STAVANGER, Haugesundsgata 9.0"
2772,"SANDNES, Dagrosveien 28.0"
2773,"STAVANGER, Terje Vigens vei 3.0"
2774,"SANDNES, Sørbøtunet 13.0"
2775,"STAVANGER, Orrestien 6.0"
2776,"STAVANGER, Ulsbergtunet 22.0"
2777,"STAVANGER, Sæbøneset 4.0"
2778,"STAVANGER, Gjerdehagen 54.0"
2779,"STAVANGER, Lundeveien 23.0"
2780,"STAVANGER, Madlamarkveien 6.0"
2781,"SANDNES, Sandsgårdveien 5.0"
2782,"STAVANGER, Seehusens gate 44.0"
2783,"STAVANGER, Madlaveien 11.0"
2784,"STAVANGER, Tinngata 44.0"
2785,"STAVANGER, Forusskogen 89.0"
2786,"STAVANGER, Nesagjerdet 4.0"
2787,"STAVANGER, Niels Juels gate 70.0"
2788,"SANDNES, Hafrakveien 221.0"
2789,"SANDNES, Marius Skadsems vei 52.0"
2790,"STAVANGER, Austtunleitet 10.0"
2791,"STAVANGER, Tjensvollveien 5.0"
2792,"STAVANGER, Norvald Frafjords gate 5.0"
2793,"STAVANGER, Sandal Terrasse 12.0"
2794,"STAVANGER, Ombovegen 418.0"
2795,"STAVANGER, Laberget 106.0"
2796,"STAVANGER, Dragabergveien 10.0"
2797,"STAVANGER, Norvald Frafjords gate 13.0"
2798,"STAVANGER, Rødknappveien 15.0"
2799,"SANDNES, Hanabakken 22.0"
2800,"STAVANGER, Valheimveien 170.0"
2801,"SANDNES, Åsveien 97.0"
2802,"SANDNES, Gullringstien 4.0"
2803,"STAVANGER, Buøy Ring 10.0"
2804,"STAVANGER, Fåhagen 38.0"
2805,"STAVANGER, Nedre Storaberget 4.0"
2806,"STAVANGER, Rytterkroken 5.0"
2807,"SANDNES, Krunemyr 7.0"
2808,"STAVANGER, Dronningåsen 77.0"
2809,"SANDNES, Seljeveien 19.0"
2810,"SANDNES, Terneveien 2.0"
2811,"STAVANGER, Rennebergstien 11.0"
2812,"SANDNES, Anne Grimdalens vei 8.0"
2813,"STAVANGER, Glassbegerveien 181.0"
2814,"SANDNES, Prestveien 56.0"
2815,"SANDNES, Bergliots vei 11.0"
2816,"SANDNES, Markageilen 36.0"
2817,"STAVANGER, Ramsvigstien 3.0"
2818,"SANDNES, Skytebaneveien 2.0"
2819,"STAVANGER, Alveskjervegen 519.0"
2820,"STAVANGER, Tastatunet 58.0"
2821,"SANDNES, Eskemyrveien 34.0"
2822,"STAVANGER, Frida Hansens vei 9.0"
2823,"SANDNES, Prestheiveien 15.0"
2824,"SANDNES, Gydas vei 81.0"
2825,"STAVANGER, Sørmarkveien 15.0"
2826,"STAVANGER, Østabøvegen 20.0"
2827,"STAVANGER, Tyriveien 7.0"
2828,"STAVANGER, Laberget 90.0"
2829,"SANDNES, Markageilen 58.0"
2830,"STAVANGER, Krosshaughagen 20.0"
2831,"STAVANGER, Norheim 76.0"
2832,"STAVANGER, Nedstrandsgata 94.0"
2833,"SANDNES, Smeaheiveien 39.0"
2834,"STAVANGER, Almenningsgata 6.0"
2835,"STAVANGER, Paradisveien 40.0"
2836,"SANDNES, Breivikbakken 22.0"
2837,"SANDNES, Vågsgata 7.0"
2838,"STAVANGER, Øvre Sandvikveien 12.0"
2839,"STAVANGER, Melshaugveien 5.0"
2840,"STAVANGER, Pepperhaugen 31.0"
2841,"SANDNES, Lauvåsvågen 12.0"
2842,"STAVANGER, Grasholmbryggå 25.0"
2843,"STAVANGER, Stadsfysikus Wyllers g 3.0"
2844,"STAVANGER, Terje Vigens vei 11.0"
2845,"STAVANGER, Pedersgata 79.0"
2846,"STAVANGER, Michael Sars gate 4.0"
2847,"STAVANGER, Jernalderveien 57.0"
2848,"SANDNES, Øvramarka 17.0"
2849,"SANDNES, Ståle Kyllingstads vei 2.0"
2850,"STAVANGER, Olsokveien 34.0"
2851,"SANDNES, Fagerheim 42.0"
2852,"STAVANGER, Laberget 90.0"
2853,"SANDNES, Markveien 6.0"
2854,"SANDNES, Fossanvegen 289.0"
2855,"STAVANGER, Magnus Olsens gate 5.0"
2856,"SANDNES, Åsveien 116.0"
2857,"STAVANGER, Bruveien 158.0"
2858,"SANDNES, Reinsdyrveien 7.0"
2859,"SANDNES, Nedre Rishagen 18.0"
2860,"STAVANGER, Veslelia 3.0"
2861,"SANDNES, Årsvollveien 61.0"
2862,"STAVANGER, Tjuvholmveien 52.0"
2863,"STAVANGER, Nådlandsberget 37.0"
2864,"STAVANGER, Kon Tiki-svingen 19.0"
2865,"STAVANGER, Lensmannstunet 25.0"
2866,"SANDNES, Hafrakveien 97.0"
2867,"STAVANGER, Lerkeskogen 4.0"
2868,"STAVANGER, Tjensvollveien 9.0"
2869,"STAVANGER, Zetlitzveien 3.0"
2870,"SANDNES, Lyngholen 2.0"
2871,"STAVANGER, Lervigsveien 5.0"
2872,"SANDNES, Nygårdsgata 17.0"
2873,"SANDNES, Kyrkjevollveien 19.0"
2874,"STAVANGER, Haugesundsgata 33.0"
2875,"STAVANGER, Almeveien 1.0"
2876,"STAVANGER, Vaisenhusgata 50.0"
2877,"STAVANGER, Hubroveien 8.0"
2878,"SANDNES, Ryfylkeveien 366.0"
2879,"SANDNES, Kaiveien 25.0"
2880,"STAVANGER, Gulaksveien 3.0"
2881,"STAVANGER, Forusskogen 36.0"
2882,"STAVANGER, Hegreveien 7.0"
2883,"STAVANGER, Hellestølveien 58.0"
2884,"STAVANGER, Øvre Stokkavei 38.0"
2885,"STAVANGER, Torbjørn Hornkloves gate 25.0"
2886,"SANDNES, Vidjeveien 5.0"
2887,"STAVANGER, Sølysttunet 28.0"
2888,"SANDNES, Seljeveien 6.0"
2889,"STAVANGER, Madlastokken 4.0"
2890,"SANDNES, Sandvedhagen 1.0"
2891,"STAVANGER, Nedre Torfæus' gate 17.0"
2892,"STAVANGER, Lars Vaages gate 3.0"
2893,"SANDNES, Edvard Griegsvei 65.0"
2894,"STAVANGER, Breivikveien 23.0"
2895,"STAVANGER, Godalstunet 16.0"
2896,"SANDNES, Hugins gate 8.0"
2897,"STAVANGER, Leiv Leas vei 5.0"
2898,"STAVANGER, Valheimveien 170.0"
2899,"STAVANGER, Christian Bjellands gate 10.0"
2900,"SANDNES, Stølsvegen 305.0"
2901,"SANDNES, Haakon 7's gate 4.0"
2902,"STAVANGER, Lagårdsveien 13.0"
2903,"STAVANGER, Kirkebakken 18.0"
2904,"SANDNES, Folkvordveien 99.0"
2905,"STAVANGER, Solåsveien 14.0"
2906,"SANDNES, Konradhagen 24.0"
2907,"STAVANGER, Måltroststien 10.0"
2908,"SANDNES, Storåveien 47.0"
2909,"STAVANGER, Austbøsvingene 4.0"
2910,"STAVANGER, Per Spelemanns vei 26.0"
2911,"SANDNES, Stavangerveien 6.0"
2912,"SANDNES, Skjeneholen 65.0"
2913,"STAVANGER, Langflåtveien 6.0"
2914,"SANDNES, Bjørkeveien 25.0"
2915,"STAVANGER, Sørstrandveien 18.0"
2916,"STAVANGER, Gauselarmen 7.0"
2917,"STAVANGER, Rosenberggata 38.0"
2918,"SANDNES, Moldberget 3.0"
2919,"STAVANGER, Nedre Holmegate 35.0"
2920,"SANDNES, Sandvedlia 10.0"
2921,"STAVANGER, Marieroalleen 21.0"
2922,"SANDNES, Bersagelveien 1058.0"
2923,"STAVANGER, Inger Hagerups gate 18.0"
2924,"STAVANGER, Skjalgs gate 31.0"
2925,"STAVANGER, Rektor Berntsens gate 12.0"
2926,"STAVANGER, Leif Dietrichsons gate 16.0"
2927,"STAVANGER, Stølstunet 33.0"
2928,"SANDNES, Urskjellveien 20.0"
2929,"SANDNES, Bjørneveien 14.0"
2930,"STAVANGER, Svend Foyns gate 6.0"
2931,"STAVANGER, Dalsetveien 38.0"
2932,"STAVANGER, Karlsminnegata 22.0"
2933,"STAVANGER, Nymansveien 153.0"
2934,"STAVANGER, Heddeveien 66.0"
2935,"SANDNES, Heiloveien 11.0"
2936,"STAVANGER, Bjørnøygeilen 1.0"
2937,"STAVANGER, Holmeallmenningen 3.0"
2938,"STAVANGER, Norheim 17.0"
2939,"SANDNES, Walter Roffs vei 2.0"
2940,"STAVANGER, Eiganesveien 28.0"
2941,"STAVANGER, Alkeveien 15.0"
2942,"STAVANGER, Verven 2.0"
2943,"STAVANGER, Jarleveien 6.0"
2944,"STAVANGER, Ragstubben 4.0"
2945,"STAVANGER, Rygjaveien 2.0"
2946,"STAVANGER, Øverliveien 5.0"
2947,"STAVANGER, Stareveien 1.0"
2948,"SANDNES, Hagabakka 14.0"
2949,"STAVANGER, Telemarksvingen 13.0"
2950,"SANDNES, Kalamyrveien 18.0"
2951,"SANDNES, Grønnevikveien 5.0"
2952,"STAVANGER, Krokenesveien 12.0"
2953,"STAVANGER, Tyrihansveien 3.0"
2954,"STAVANGER, Tostenhagen 50.0"
2955,"SANDNES, Dreggjavikveien 70.0"
2956,"STAVANGER, Øvre Hauskjevegen 33.0"
2957,"STAVANGER, Nordlia 4.0"
2958,"SANDNES, Sandvedbøen 101.0"
2959,"STAVANGER, Olsokveien 11.0"
2960,"SANDNES, Jærveien 132.0"
2961,"SANDNES, Kjempeholen 1.0"
