household_id,personal_number
3519,2719727
3520,6862588
3520,2581313
3521,7024987
3521,5150591
3521,8689145
3522,7516696
3522,1428633
3523,6925304
3523,7290856
3523,2092669
3523,5099194
3524,2874296
3524,9229247
3524,6670070
3525,6355398
3525,1045937
3525,3547562
3526,3056901
3526,8809356
3526,5414906
3526,6408904
3527,8375826
3527,5590792
3527,2285459
3528,7678314
3528,8050979
3528,7669562
3528,1514567
3529,3956313
3529,5155729
3530,5329914
3530,9650568
3530,3058200
3530,7342638
3531,3755196
3531,4579006
3531,4766097
3532,9382047
3532,5109142
3532,4549967
3533,1006244
3533,5534414
3533,9770328
3534,5702955
3534,8999137
3535,9156552
3535,7186753
3536,7791887
3536,3689158
3537,2755921
3537,5437477
3538,9987861
3538,3398563
3539,6111762
3539,5581063
3539,9025777
3540,4518011
3540,9598101
3541,7092532
3541,6877261
3541,5593261
3542,4773339
3542,2858734
3543,9771114
3543,7360154
3543,6330189
3543,2354753
3543,4937351
3544,8183633
3544,6942835
3544,2650684
3545,4669102
3545,2702828
3545,1504423
3546,2903154
3546,9567880
3546,2812566
3546,9709722
3547,1408103
3547,1325508
3548,2171659
3548,4141642
3548,6484708
3548,4355507
3549,6975623
3549,8524996
3549,3687191
3549,1117721
3550,3083361
3550,8905707
3551,2412554
3551,7584127
3551,5015598
3552,7815273
3552,9076658
3553,3019906
3553,8018897
3553,6719583
3553,2437667
3554,3348087
3554,8684058
3554,1913260
3555,4262691
3555,5430760
3556,3898705
3556,7095746
3557,2411806
3557,3438311
3557,2988986
3558,5318599
3558,3188755
3558,5611896
3558,1816284
3559,3509984
3559,6681880
3559,8270651
3560,7900566
3560,6752203
3561,6985256
3561,5383953
3562,9140449
3562,7315630
3562,5998203
3563,4952478
3563,3406520
3564,7904084
3564,4316844
3564,4416457
3564,5199360
3565,8461238
3565,9784177
3566,9929276
3566,3930117
3566,5354836
3567,4558112
3567,4253567
3567,9060705
3568,1245409
3568,9438191
3568,1837936
3568,3902689
3569,5182227
3569,8311139
3570,8669373
3570,5432315
3570,7091544
3570,1100678
3571,5366118
3571,7393789
3571,7136771
3572,9897737
3572,4899545
3573,5289898
3573,8853657
3574,8185407
3574,5752685
3574,5388763
3575,5823379
3575,8762259
3576,6992553
3576,1420566
3577,9853609
3577,4789077
3578,6046335
3578,8471250
3578,5960778
3579,1869192
3579,6429814
3579,4132270
3579,9704871
3579,2608985
3580,3927030
3580,6665773
3580,4660149
3580,4258137
3581,4153481
3581,8740882
3582,5269138
3582,9106380
3582,7588125
3583,8847958
3583,2379256
3584,1999806
3584,3377313
3585,1507068
3585,2909793
3585,4948073
3586,2101491
3586,8484790
3586,8719719
3586,5735707
3587,3673300
3587,2361838
3587,2403048
3588,4130783
3588,5134674
3589,7362570
3589,7981304
3590,4429720
3590,4785705
3591,6861659
3591,9102170
3591,8081066
3592,5955910
3592,3248652
3592,7552445
3593,7906657
3593,5225689
3594,7593039
3594,8000943
3594,5701930
3595,9448297
3595,2945291
3596,3980290
3596,5837224
3597,4023311
3597,5577504
3598,6375854
3598,1050665
3598,6760428
3598,7416745
3599,4332455
3599,8497168
3599,3343223
3600,1177066
3600,7708859
3600,2622138
3601,4012453
3601,6157884
3602,3141124
3602,8280179
3603,4559696
3603,2388226
3603,6399819
3604,1286593
3604,4480652
3604,1123247
3605,6140654
3605,3348868
3605,3170224
3606,2719365
3606,4245955
3606,8211567
3607,5607609
3607,1610558
3607,7530709
3608,8255910
3608,5296931
3609,4673428
3609,5988070
3610,9253054
3610,2714244
3610,5842654
3610,3403351
3611,9236854
3611,9195678
3611,9449549
3612,8060519
3612,8915784
3612,1585134
3613,9169185
3613,6897919
3613,9618444
3614,3350439
3614,7047630
3614,2387133
3615,4070708
3615,5206898
3615,7592365
3615,4655539
3616,8099699
3616,4844695
3616,4454532
3617,1927423
3617,5508913
3617,7809586
3618,7195671
3618,6358013
3618,3139181
3618,6140911
3619,7496560
3619,1942383
3619,7098948
3620,8151639
3620,6798281
3621,6053187
3621,4877184
3622,3274828
3622,6015082
3623,9578104
3623,6853125
3623,9644482
3624,6705478
3624,4266424
3624,2272887
3625,5638750
3625,2257293
3625,9150982
3626,3488267
3626,1739834
3627,9719454
3627,3272693
3628,3253888
3628,5674238
3628,8972903
3628,7758142
3629,7474850
3629,4605193
3629,7498204
3630,2295855
3630,8733752
3630,7163175
3631,9571313
3631,3463780
3631,7336166
3632,1206209
3632,1297146
3633,8451666
3633,6648119
3634,7597661
3634,5820503
3634,9789051
3635,9633520
3635,8302765
3636,5421419
3636,2984045
3637,1085761
3637,1537945
3637,4072145
3637,4081936
3638,8698760
3638,4705071
3638,9107491
3639,7923755
3639,6705376
3639,7234056
3639,4387017
3640,1323387
3640,4654997
3641,9863448
3641,9255308
3642,8869514
3642,3679439
3643,3928042
3643,3899514
3643,2431427
3643,9712525
3643,4345962
3644,9286222
3644,1592991
3645,8309411
3645,3410275
3645,3691236
3645,7158933
3646,2169580
3646,3507520
3646,3678902
3647,1541610
3647,7203946
3647,5889231
3648,3093163
3648,6654001
3648,5254139
3649,1406603
3649,5377320
3650,9433670
3650,9654571
3650,5019198
3651,7212907
3651,9572173
3651,7943901
3651,1154429
3652,6569738
3652,5099599
3652,4682953
3653,2198520
3653,1480369
3654,2257020
3654,4420205
3654,3480780
3655,4437087
3655,2469517
3655,3587561
3656,3348064
3656,3367078
3657,8646997
3657,7583203
3657,6882349
3658,6091624
3658,8539724
3659,3030121
3659,1439697
3659,2948040
3660,9845541
3660,7768462
3661,8346932
3661,3810443
3661,9780134
3661,1264472
3662,2324755
3662,2721093
3663,9206932
3663,7995168
3663,1971286
3664,6980964
3664,8170310
3664,7299192
3665,4134167
3665,3062579
3666,5789403
3666,4495732
3666,1836788
3666,3518407
3666,3369449
3667,8258521
3667,6202819
3667,5851440
3668,2986217
3668,1216837
3668,1750795
3668,2719697
3669,9683781
3669,1633987
3670,8953770
3670,3672190
3670,2376053
3671,4689737
3671,4602598
3672,1958534
3672,7548619
3673,7089338
3673,6839480
3673,8534111
3674,4542194
3674,4446500
3674,2432090
3675,1101581
3675,2887503
3675,2960069
3676,5093615
3676,7784080
3677,7844921
3677,8210506
3678,4408976
3678,2911811
3679,7662902
3679,8563848
3679,6984857
3679,7394135
3680,1101109
3680,6791032
3680,8841355
3681,3683441
3681,5995894
3681,3321334
3681,5272119
3682,9521311
3682,4694808
3682,6648447
3682,7565998
3682,4153941
3683,5683734
3683,1100544
3683,6578308
3684,7023868
3684,1056134
3684,7588307
3685,2619434
3685,3736246
3686,2922298
3686,2758170
3686,5866428
3687,3217860
3687,4212318
3687,5032284
3687,8109356
3688,7969830
3688,3245525
3689,4907030
3689,7254679
3690,6382077
3690,5392930
3690,5261253
3691,9121038
3691,4862084
3691,2392081
3692,6499817
3692,3688866
3692,4500526
3692,9092091
3692,8878384
3693,8222743
3693,9568375
3693,1386396
3694,4910371
3694,1982273
3695,4243438
3695,8369609
3696,4553411
3696,4314201
3697,6425745
3697,9764913
3697,4662837
3697,4403274
3698,8960403
3698,8312675
3698,3278054
3698,6966742
3699,7109535
3699,3182628
3700,5245228
3700,8055752
3700,9370750
3701,9848132
3701,9680742
3701,6561757
3702,7433511
3702,7195332
3702,6388049
3702,9180060
3703,2464021
3703,3442630
3704,7860611
3704,2881813
3704,4160160
3705,7211934
3705,8925645
3705,9008262
3706,9756392
3706,1628632
3707,2061231
3707,3907399
3708,6165910
3708,1824361
3709,7384360
3709,2452500
3709,7898436
3709,6654128
3710,4616141
3710,6238894
3711,2690479
3711,9806943
3711,1319196
3711,2573424
3712,3996333
3712,3643060
3712,6239966
3713,1305939
3713,7485211
3713,1890735
3713,2291776
3714,6866814
3714,1150825
3714,5935601
3715,6376154
3715,8043379
3715,1997839
3716,6504994
3716,9525325
3716,3007516
3716,4640357
3717,6413491
3717,6955124
3718,3076515
3718,6659780
3718,2599096
3719,7048397
3719,4353979
3720,8105397
3720,1377068
3721,4997695
3721,4408664
3721,1759317
3722,6930433
3722,1247165
3723,1203955
3723,9538729
3723,2205635
3724,3951680
3724,4240340
3724,5487927
3725,1649275
3725,4930094
3725,1548813
3726,5856708
3726,4982441
3727,5553235
3727,8198274
3728,5376228
3728,7792345
3729,2266199
3729,7800199
3730,2104281
3730,8170391
3730,9725553
3730,5037923
3731,6996789
3731,1871381
3732,3695138
3732,3985958
3732,2018467
3733,2604614
3733,3058318
3734,4959188
3734,8758622
3734,4177149
3735,1878241
3735,7248955
3736,1801060
3736,7411056
3736,2844082
3736,6555118
3737,6216236
3737,5210111
3737,4139444
3737,2408859
3738,3067581
3738,1019136
3738,8449836
3738,7742449
3739,7695497
3739,2332140
3739,4080680
3740,7507100
3740,9910963
3740,7865882
3741,9203222
3741,8202891
3741,7402271
3741,2241498
3742,3984368
3742,8790425
3743,7456013
3743,8671395
3744,4877610
3744,4875530
3744,9024097
3745,4501426
3745,4714421
3745,9658011
3746,4636162
3746,3062240
3746,8573711
3746,6430222
3747,7728806
3747,5784598
3748,5255120
3748,5402666
3749,4408558
3749,5412494
3750,1957748
3750,6167163
3751,3613558
3751,6054343
3751,5786944
3751,9991805
3752,7721031
3753,3409265
3754,2919271
3755,3125155
3756,6410287
3757,8145791
3758,7913572
3759,7445447
3760,7703040
3761,5269782
3762,2783546
3763,2533207
3764,2576665
3765,4371917
3766,1273322
3767,1001018
3768,5022404
3769,1150438
3770,2390307
3771,5790077
3772,7722623
3773,6332622
3774,2284580
3775,2943844
3776,7549827
3777,9932569
3778,3336106
3779,5429942
3780,3014128
3781,4704542
3782,6870991
3783,8111633
3783,7827661
3784,8993175
3784,7012756
3785,6409920
3785,6821018
3786,8364244
3786,8304438
3787,1416839
3787,5751268
3788,9770551
3788,4827827
3789,6980830
3789,3131129
3790,2943059
3790,9038286
3791,9535826
3791,2592770
3792,2094451
3792,5257718
3793,2348376
3793,2823543
3794,7837536
3794,4437082
3795,6633786
3795,8132321
3796,6620096
3796,6812880
3797,9918157
3797,9478898
3798,8412747
3798,4297825
3799,9958738
3799,9559114
3800,7410423
3800,4327714
3801,8020679
3801,7017652
3802,8593890
3802,2075095
3803,6646367
3803,5338153
3804,9287902
3804,2331047
3805,2063903
3805,2153767
3806,1525461
3806,1511414
3807,3960175
3807,5929171
3808,2878941
3808,6074442
3809,9189499
3809,3360015
3810,3216989
3810,5496304
3811,8180661
3811,9294448
3812,2969860
3812,5183469
3813,4721210
3813,4034359
3814,7507751
3814,5958467
3815,2711549
3815,9084145
3816,7956815
3816,9239692
3817,9398495
3817,8761248
3818,4112868
3818,9604439
3819,6462314
3819,6482345
3820,4118980
3820,6544066
3821,2714289
3821,2454325
3822,4848462
3822,5166945
3823,9068947
3823,5397959
3824,3084376
3824,5361525
3825,7113707
3825,5223987
3826,8358829
3826,5771023
3827,9880404
3827,1594836
3828,3508629
3828,9690807
3829,1853751
3829,8250934
3830,2089171
3830,3835130
3831,1389324
3831,1803172
3832,6658057
3832,2927891
3833,9704209
3833,1984749
3834,1645665
3834,8336554
3835,7515832
3835,5944659
3836,7349771
3836,8803881
3837,9631926
3837,5300770
3838,3186782
3838,4646994
3839,5202532
3839,2299654
3840,6490263
3840,8867023
3841,3969023
3841,1767421
3842,8562868
3842,5882191
3843,4733244
3843,5290978
3844,9276521
3844,3264009
3845,6206304
3845,8699812
3846,6936778
3846,5092017
3847,7182340
3847,8646799
3848,9794300
3848,8743242
3849,6258447
3849,5988915
3850,5044720
3850,9388872
3851,2477871
3851,5098757
3852,7257899
3852,5766275
3853,3415568
3853,4516892
3854,7261641
3854,9928484
3855,8401774
3855,1214184
3856,1614400
3856,7197988
3857,5115635
3857,4247201
3858,2087712
3858,1852656
3859,6137671
3859,5788951
3860,3650508
3860,7750804
3861,5040047
3861,4533351
3862,8516301
3862,8186468
3863,1791682
3863,7184965
3864,9339530
3864,3771951
3865,3225868
3865,2962848
3866,9620899
3866,4618612
3867,9681086
3867,8419119
3868,3959397
3868,3034510
3869,4925125
3869,8113506
3870,6755500
3870,7100691
3871,5006532
3871,6059928
3872,3514747
3872,7494468
3873,2457248
3873,3945997
3874,3110016
3874,1942449
3875,1557910
3875,5013643
3876,3661739
3876,5047348
3877,6297618
3877,3252441
3878,9268633
3878,7919293
3879,5639907
3879,1846793
3880,6224834
3880,5065286
3881,9098499
3881,9768355
3882,3877421
3882,6818683
3883,7939301
3883,6192534
3884,7706380
3884,4211229
3885,3132670
3885,6153903
3886,4623012
3886,3051010
3887,8104293
3887,2290980
3888,3346751
3888,1354789
3889,7780954
3889,7246572
3890,7117983
3890,1520088
3891,8869511
3891,8751288
3892,5435395
3892,9873549
3893,3598538
3893,6250979
3894,6052824
3894,8554389
3895,1967019
3895,2952928
3896,7293741
3896,8364280
3897,4464137
3897,7282115
3898,4269984
3898,3818722
3899,2780336
3899,8493552
3900,4054718
3900,8684279
3901,1862640
3901,6359356
3902,1970960
3902,5968984
3903,2206884
3903,1836473
3904,1989039
3904,7692642
3905,4202206
3905,9682629
3906,4495828
3906,6045710
3907,6519767
3907,5871593
3908,3976753
3908,1957966
3909,1820277
3909,6056576
3910,3940055
3910,9145156
3911,6162635
3911,9920568
3912,8531075
3912,3467754
3913,3515699
3913,3134360
3914,8794701
3914,6072639
3915,1825314
3915,4450768
3916,5441965
3916,7376244
3917,5659447
3917,2622401
3918,5340635
3918,3724019
3919,7599783
3919,6417223
3920,6127376
3920,1765487
3921,5179144
3921,8516306
3922,1904675
3922,7806116
3923,3291079
3923,7753852
3924,7306767
3924,3593442
3925,6380760
3925,9536804
3926,2481315
3926,9844198
3927,8375418
3927,8162790
3928,1779844
3928,5490461
3929,7583272
3929,2111396
3930,6185814
3930,1660128
3931,6821617
3931,4905532
3932,4702916
3932,4257835
3933,7325641
3933,9331582
3934,7300529
3934,1676113
3935,9568948
3935,3489218
3936,4924677
3936,8883365
3937,1210590
3937,2196336
3938,5907024
3938,1195339
3939,4444223
3939,6485831
3940,1707541
3940,4030048
3941,3798674
3941,3732225
3942,6597422
3942,7528702
3943,1464243
3943,5342738
3944,6977817
3944,4162670
3945,9882518
3945,2044754
3946,1317883
3946,4531269
3947,7124347
3947,7682507
3948,2545047
3948,4451866
3949,8103683
3949,2655157
3950,2438632
3950,6798756
3951,9793048
3951,9108075
3952,4506951
3952,3894643
3953,9930466
3953,1385743
3954,3775022
3954,9727384
3955,8304077
3955,1510916
3956,2576926
3956,1383407
3957,4954988
3957,2301962
3958,1317950
3958,6451590
3959,3841580
3959,5388513
3960,4465856
3960,3096096
3961,2753831
3961,9582902
3962,3791513
3962,7276357
3963,7483472
3963,7690242
3964,2921510
3964,1859477
3965,4579171
3965,1623251
3966,1806238
3966,6881690
3967,1571289
3967,6989532
3968,1164916
3968,3941627
3969,7364681
3969,1985758
3970,4067003
3970,5781377
3971,7635184
3971,7273874
3972,1627196
3972,5447118
3973,1524969
3973,4914473
3974,6452956
3974,7251007
3975,4884688
3975,2026765
3976,3586720
3976,3956712
3977,8144995
3977,2382958
3978,8881000
3978,5196074
3979,5793165
3979,3900189
3980,2036422
3980,1877176
3981,9141787
3981,8165633
3982,8851671
3982,1394530
3983,7608265
3983,1913641
3984,4421984
3984,9730404
3985,8431318
3985,2434290
3986,7415323
3986,9678151
3987,2013776
3987,5829003
3988,2129031
3988,3819312
3989,7982135
3989,6171644
3990,7867970
3990,4858890
3991,9298775
3991,9719049
3992,7983679
3992,1957545
3993,4835205
3993,8387659
3994,5167765
3994,8560260
3995,5493982
3995,1089849
3996,3416277
3996,3653540
3997,1046509
3997,3876918
3998,5774954
3998,2312858
3999,5173704
3999,7183789
4000,4878804
4000,9777660
4001,7216789
4001,1995820
4002,5118842
4002,9589828
4003,8660611
4003,9254630
4004,7501236
4004,6393238
4005,8988694
4005,6921213
4006,1650861
4006,9350996
4007,7026189
4007,7261373
4008,4713024
4008,9361214
4009,6876683
4009,7250099
4010,5956560
4010,9967947
4011,5727013
4011,2034094
4012,4327625
4012,1603412
4013,2974528
4013,5851273
4014,7938345
4014,5869259
4015,7581671
4015,3458371
4016,1693443
4016,3152541
4017,3474761
4017,4109072
4018,5746559
4018,7727468
4019,3548163
4019,9730550
4020,4254414
4020,8257375
4021,1779549
4021,4730425
4022,7440565
4022,1509602
4023,1136868
4023,8166974
4024,8600301
4024,1093277
4025,5389555
4025,9970161
4026,2738616
4026,5264926
4027,3151374
4027,5060910
4028,1545955
4028,4210033
4029,8918893
4029,9395856
4030,1870196
4030,2350117
4031,9881517
4031,6709721
4032,9945038
4032,5054735
4033,1518710
4033,1131990
4034,4472564
4034,3705593
4035,4529092
4035,9857443
4036,8190229
4036,6616836
4037,5192110
4037,7537092
4038,3340173
4038,1001492
4039,3590089
4039,1878843
4040,2465516
4040,3715276
4041,7421328
4041,7605343
4042,2213636
4042,7177852
4043,9853676
4043,1026528
4044,8194236
4044,7793441
4045,7271949
4045,8978276
4046,2275417
4046,5882577
4047,3504880
4047,4186599
4048,8779153
4048,4493506
4049,5049054
4049,2149531
4050,5748455
4050,5335390
4051,2659287
4051,7234510
4052,7162627
4052,8014338
4053,8680150
4053,1084529
4054,7921353
4054,2163146
4055,8432145
4055,7183443
4056,6467795
4056,7333347
4057,1939975
4057,1602944
4058,8876329
4058,2195467
4059,8142530
4059,7621280
4060,7830203
4060,3657314
4061,9803303
4061,5637647
4062,2771294
4062,2971003
4063,4243888
4063,6817074
4064,9499233
4064,9266540
4065,7900307
4065,8025182
4066,7714002
4066,3969685
4067,1287693
4067,6782990
4068,4591544
4068,1831594
4069,4754832
4069,8004295
4070,7183932
4070,2465547
4071,8178377
4071,5934836
4072,3513232
4072,7325491
4073,8879966
4073,7281328
4074,6240937
4074,5599927
4075,2589920
4075,4120650
4076,8239007
4076,4238966
4077,3882352
4077,9281966
4078,6971534
4078,4971956
4079,1211425
4079,2990355
4080,3609492
4080,5128665
4081,4727969
4081,5278525
4082,7859758
4082,8056028
4083,3255908
4083,7304074
4084,8772687
4084,6694013
4085,8625699
4085,5385431
4086,4491041
4086,7556722
4087,9661609
4087,5195513
4088,8784285
4088,5713807
4089,6169871
4089,6878219
4090,2919620
4090,2742476
4091,1009042
4091,8166931
4092,6105817
4092,8734461
4093,7987791
4093,6697339
4094,4243251
4094,5631620
4095,4660964
4095,6972573
4096,8378170
4096,6686568
4097,1708113
4097,7589215
4098,2289316
4098,1121315
4099,4403810
4099,5732106
4100,8033591
4100,1223765
4101,8594229
4101,9089330
4102,4251609
4102,8020934
4103,4553569
4103,9595933
4104,6035139
4104,5409721
4105,9775862
4105,1215739
4106,7888866
4106,5298520
4107,2325246
4107,2578563
4108,1687689
4108,4543872
4109,9630981
4109,3700151
4110,8447679
4110,3352489
4111,4768606
4111,2453161
4112,2431200
4112,9431429
4113,8619260
4113,2414354
4114,5225806
4114,3310492
4115,6260757
4115,7864496
4116,3753202
4116,4670065
4117,1456058
4117,8198363
4118,5328871
4118,2850056
4119,1624467
4119,1932965
4120,3223821
4120,8938247
4121,7737640
4121,8855575
4122,8507190
4122,8926036
4123,9829316
4123,6587505
4124,4301243
4124,3913704
4125,9175684
4125,8484805
4126,4746886
4126,7922299
4127,2764647
4127,3005078
4128,7276398
4128,1656089
4129,2104124
4129,4031499
4130,3474365
4130,6237048
4131,6509624
4131,2223855
4132,6514133
4132,6429724
4133,1941742
4133,5802951
4134,5284981
4134,5518273
4135,3328470
4135,8128362
4136,1877892
4136,9218505
4137,9819006
4137,8465247
4138,9780316
4138,5392629
4139,3905199
4139,6228055
4140,4015060
4140,6520218
4141,4091869
4141,1665051
4142,1799298
4142,4787237
4143,9823722
4143,1013566
4144,7440578
4144,5679780
4145,6477936
4145,4544209
4146,8049707
4146,4980113
4147,6960677
4147,2815061
4148,2032462
4148,3467824
4149,8284755
4149,1667646
4150,9758482
4150,7162332
4151,2001643
4151,4570747
4152,9091723
4152,2234236
4153,1704645
4153,6271261
4154,7060012
4154,6013348
4155,9577426
4155,4641275
4156,4572090
4156,7216372
4157,9182495
4157,9179939
4158,3803980
4158,9014210
4159,3708159
4159,6065170
4160,5550633
4160,6364471
4161,2041398
4161,3252972
4162,6083023
4162,2078484
4163,8247609
4163,6707550
4164,7852035
4164,1316056
4165,3455340
4165,8000553
4166,3045885
4166,6420031
4167,5210573
4167,1878746
4168,8931630
4168,1035702
4169,5697970
4169,9078004
4170,9852631
4170,2898649
4171,3558720
4171,2097347
4172,9425848
4172,5007816
4173,4538043
4173,6810973
4174,5988841
4174,8296924
4175,1306246
4175,4325152
4176,3931056
4176,6212952
4177,8389969
4177,9906900
4178,8268415
4178,1428072
4179,4154649
4179,4035458
4180,2362736
4180,2399912
4181,4031187
4181,9716150
4182,9156921
4182,7307235
4183,2163720
4183,4308763
4184,2688892
4184,4985947
4185,3848568
4185,6925760
4186,4145986
4186,5282232
4187,8791647
4187,4156196
4188,8260678
4188,8835795
4189,7946142
4189,9808461
4190,3696716
4190,7980246
4191,2908752
4191,7010564
4192,4005348
4192,4578312
4193,4191378
4193,2384380
4194,2403700
4194,4779438
4195,3534152
4195,9246760
4196,1743678
4196,9233303
4197,4197351
4197,3132696
4198,7852684
4198,7703328
4199,4304096
4199,2924983
4200,1498549
4200,4508564
4201,3249859
4201,5175124
4202,3956953
4202,3324254
4203,5708986
4203,9652578
4204,2124827
4204,8816154
4205,8084689
4205,2092642
4206,3288040
4206,2993617
4207,8216730
4207,1528082
4208,8332892
4208,5656794
4209,9851862
4209,9576225
4210,8461590
4210,1534998
4211,2103573
4211,9473371
4212,2883275
4212,4101782
4213,6388228
4213,1299533
4214,5217753
4214,1043770
4215,2559452
4215,8785623
4216,9623697
4216,3899673
4217,8447742
4217,6092373
4218,2538543
4218,2847939
4219,8289948
4219,1717477
4220,9175355
4220,9080917
4221,1604979
4221,1054817
4222,7862420
4222,4200753
4223,2150476
4223,6646085
4224,9955371
4224,8052547
4225,7806241
4225,8010958
4226,4023961
4226,3911273
4227,2711177
4227,8760098
4228,5732794
4228,7376381
4229,2532968
4229,5161824
4230,1265980
4230,5893252
4231,2684627
4231,5052675
4232,4086824
4232,5961972
4233,1210914
4233,6983417
4234,7503699
4234,1304817
4235,1219365
4235,5493816
4236,2624482
4236,6394287
4237,5034217
4237,9297348
4238,8502919
4238,9704255
4239,2704878
4239,7473170
4240,5919043
4240,8234330
4241,8587891
4241,9818207
4242,7853344
4242,4804836
4243,7526291
4243,2824212
4244,5946313
4244,3873720
4245,5536564
4245,6829577
4246,6928900
4246,5256635
4247,5020949
4247,2651403
4248,4108007
4248,5740761
4249,2531214
4249,3512347
4250,1322847
4250,1585169
4251,1752131
4251,5288411
4252,7503474
4252,2231730
4253,8667959
4253,3305583
4254,5745160
4254,5326319
4255,2389328
4255,9100641
4256,5024748
4256,2865060
4257,8981370
4257,9239792
4258,9286986
4258,1237547
4259,3758425
4259,1402285
4260,4650244
4260,1253704
4261,6744180
4261,1717270
4262,6724778
4262,8633425
4263,3311724
4263,4834490
4264,6265750
4264,1135229
4265,9689717
4265,6738869
4266,5302863
4266,3840458
4267,7088183
4267,9854217
4268,7045172
4268,3389432
4269,4395084
4269,4338437
4270,7894295
4270,7826085
4271,5780365
4271,5927159
4272,8205071
4272,4140814
4273,3270218
4273,8827405
4274,6929397
4274,5749130
4275,7133678
4275,6102887
4276,1976006
4276,2144514
4277,8471040
4277,6148055
4278,2845806
4278,4361464
4279,4312895
4279,6120655
4280,7024486
4280,2532273
4281,2628221
4281,7374185
4282,8914411
4282,9161960
4283,8402524
4283,3683446
4284,2851497
4284,3638029
4285,7584317
4285,9038403
4286,5750398
4286,8360250
4287,3131922
4287,4891246
4288,4429024
4288,6818276
4289,8202335
4289,4863041
4290,1773614
4291,7038316
4292,8594443
4293,9862146
